Host Id,Host Since,Name,Neighbourhood ,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating
24762401,12/12/2014,Huge Private Room with Large Window,Brooklyn,Apartment,80,Private room,11216,2,1,6,75,80
2675644,6/18/2012,"Historic Home, Inspire",Staten Island,House,85,Private room,10301,1,1,24,47,88
7078413,6/24/2013,Private bedroom in NY Artist loft.,Manhattan,Loft,95,Private room,10018,1,1,30,180,95
2455462,5/24/2012,Carroll Gardens Carriage House,Brooklyn,House,90,Private room,11231,4,1,29,110,92
9173235,10/1/2013,500 Sq Ft Sunny Studio on UES,Manhattan,Apartment,85,Entire home/apt,10028,1,1,4,175,85
20233558,8/18/2014,Huge sparkling 3-bed 3-bath w/views,Brooklyn,Apartment,,Entire home/apt,11222,4,1,0,300,
24368136,12/1/2014,1 bedroom in gorgeous building,Manhattan,Apartment,,Entire home/apt,10069,1,1,0,140,
1279181,10/11/2011,Huge Room in Prime Williamsburg,Brooklyn,Apartment,,Private room,11211,1,1,0,150,
18060671,7/13/2014,Beautiful Home Away From Home!,Queens,House,100,Entire home/apt,11358,5,1,7,950,100
1161201,9/15/2011,Williamsburg Retro Goodness 2,Brooklyn,Apartment,95,Private room,11211,1,1,77,70,95
31379455,4/17/2015,Beautiful Large 1 Bedrm APT in NYC,Manhattan,Apartment,,Entire home/apt,10035,1,1,0,250,
23248648,11/2/2014,NO LONGER BOOKING RESERVATIONS,Manhattan,Apartment,95,Entire home/apt,10025,2,1,21,10000,95
26377263,1/19/2015,Home 4 Medical Professionals-FarRk1,Queens,Apartment,100,Private room,11691,1,1,2,40,100
40533575,8/4/2015,Spacious apartment in Greenpoint.,Brooklyn,Apartment,,Private room,11222,1,1,0,90,
685536,6/10/2011,AWESOME WILLIAMSBURG 4B ARTIST LOFT,Brooklyn,Loft,85,Entire home/apt,11211,5,1,68,179,86
36888882,6/27/2015,Charming Studio Apartment,Manhattan,Apartment,100,Entire home/apt,10016,1,1,8,145,100
135619,5/31/2010,Luminous Beautiful West Vill Studio,Manhattan,Apartment,85,Entire home/apt,10014,1,1,12,200,88
42327730,8/23/2015,Big private living room in Midtown,Manhattan,Apartment,,Shared room,10019,1,1,0,99,
1834568,2/29/2012,COOL AND COZY APT YOU WILL LOVE IT!,Brooklyn,Apartment,,Entire home/apt,11226,2,1,0,350,
6599752,5/27/2013,Sunny Room in the heart of W'burg,Brooklyn,Apartment,90,Private room,11249,1,1,38,65,91
2538621,6/3/2012,Best of SOHO Gorgeous 2 bedroom,Manhattan,Apartment,85,Entire home/apt,10012,2,1,119,275,88
8777531,9/11/2013,Nolita Bedroom,Manhattan,Apartment,,Private room,10013,1,1,0,75,
10995060,1/3/2014,Comfy Studio Apt On First Floor,Manhattan,Apartment,90,Entire home/apt,10029,1,1,3,120,93
20493151,8/24/2014,Cozy & high designed UES home,Manhattan,Apartment,95,Entire home/apt,10021,1,1,13,157,95
1267556,10/9/2011,HIPPIE STYLE COZY GUEST ROOM 2,Brooklyn,Apartment,95,Shared room,11226,2,1,10,49,98
18527346,7/21/2014,"Beautiful, bright and friendly",Brooklyn,Apartment,100,Private room,11238,1,1,1,90,100
9845403,11/6/2013,Cute 1 Bedroom in 2BR Apartment,Queens,Apartment,,Private room,11101,1,1,0,70,
4238625,11/25/2012,Huge Private Room LES/Chinatown,Manhattan,Apartment,95,Private room,10002,1,1,7,80,97
16497191,6/7/2014,Daylight loft in Clinton Hill,Brooklyn,Loft,95,Private room,11205,1,1,4,115,95
317522,12/13/2010,Sun Drenched 1bd Suite,Brooklyn,Apartment,,Private room,11215,1,1,0,160,
3452398,9/2/2012,"Huge sunny private room, Brooklyn",Brooklyn,Apartment,100,Private room,11226,1,1,2,70,100
2893084,7/10/2012,Sunny West Village Apartment,Manhattan,Apartment,,Entire home/apt,10014,1,1,0,250,
34475475,5/28/2015,Beautiful room upper manhttn.,Manhattan,Apartment,,Private room,10033,1,1,0,75,
30743586,4/6/2015,"Luxury Studio in Chelsea,Manhattan",Manhattan,Apartment,,Entire home/apt,10001,1,1,0,250,
1884659,3/8/2012,Eclectic Loft Room 20 min-Union Sq!,Brooklyn,Loft,90,Private room,11237,1,1,2,76,90
4981475,2/5/2013,Luxury Quiet room in Midtown,Manhattan,Apartment,90,Private room,10036,1,1,3,140,93
31825370,4/23/2015,Totally Private Room With Bath 2,Manhattan,Apartment,90,Private room,10021,3,1,2,125,90
31179154,4/13/2015,Cozy ShareSpace near Yankee Stadium,Bronx,Apartment,100,Shared room,10451,1,1,2,82,100
10355206,12/1/2013,Private getaway minutes to city!,Queens,Apartment,80,Private room,11237,1,1,2,65,80
6678075,6/1/2013,Native New Yorker Artsy SoHo Studio,Manhattan,Apartment,,Entire home/apt,10012,1,1,0,245,
3495794,9/6/2012,Cute Room in Awesome Neighborhood,Brooklyn,House,95,Private room,11221,1,1,5,50,96
10087095,11/17/2013,Newly Renovated One Bedroom,Manhattan,Apartment,90,Entire home/apt,10013,1,1,17,225,94
12302023,2/16/2014,Live in a Williamsburg Luxury Apt,Brooklyn,Apartment,90,Private room,11211,1,1,4,97,90
459054,3/23/2011,So Much Room in Brooklyn,Brooklyn,Apartment,80,Entire home/apt,11216,3,1,2,150,80
16397931,6/4/2014,Private Room in Garden Apartment,Brooklyn,Apartment,,Private room,11217,,1,0,135,
17243187,6/25/2014,Adorable Soho Apartment,Manhattan,Apartment,100,Entire home/apt,10012,1,1,3,200,100
35329561,6/8/2015,CHARMING/SUNNY 1 BEDROOM,Manhattan,Apartment,,Entire home/apt,10028,1,1,0,121,
41714000,8/17/2015,Lovely bedroom in Williamsburg,Brooklyn,Apartment,,Private room,11211,1,1,0,52,
1603343,1/13/2012,Beautiful Spacious Ground Floor Apt,Queens,Apartment,,Entire home/apt,11385,2,1,1,225,
2069821,4/4/2012,1 BR on UWS next to Central Park,Manhattan,Apartment,100,Entire home/apt,10024,3,1,2,195,100
33588895,5/17/2015,Artist Loft in Luxury Building,Brooklyn,Apartment,100,Entire home/apt,11237,2,1,4,105,100
24381419,12/1/2014,Ideal One Bedroom on UWS,Manhattan,Apartment,90,Entire home/apt,10025,1,1,6,160,93
80447,2/12/2010,Large Sunny NYC entire apt 15 mins!,Queens,Apartment,80,Entire home/apt,11106,1,1,1,110,80
10777985,12/23/2013,[10] Private 2BR Apartment in Soho!,Manhattan,Apartment,100,Entire home/apt,10012,2,1,5,250,100
16540411,6/8/2014,Sunny room in homey apartment!,Brooklyn,Apartment,95,Private room,11221,1,1,5,60,96
9737030,10/31/2013,Lovely Guest Room in Hells Kitchen,Manhattan,Apartment,95,Private room,10019,1,1,13,115,98
1308651,10/18/2011,Private room with private bath LES,Manhattan,Apartment,,Private room,10002,1,1,0,125,
20433199,8/23/2014,ENTIRE FURNISHED 1BD APT.,Manhattan,Apartment,100,Entire home/apt,10009,1,1,1,140,100
7182180,6/29/2013,"Doorman Bldg, Sunny, Huge, Quiet Rm",Manhattan,Apartment,90,Private room,10033,1,1,5,77,90
20518366,8/25/2014,Master Bedroom in Lefferts Garden,Brooklyn,Apartment,,Private room,11225,1,1,0,65,
54712,11/16/2009,Spacious 2BR Greenpoint Getaway,Brooklyn,Apartment,,Entire home/apt,11222,2,1,0,215,
36491261,6/23/2015,Comfy room near Hudson/1 train,Manhattan,Apartment,,Private room,10032,1,1,0,40,
4233168,11/24/2012,Sublet in Furnished Master Bedroom,Brooklyn,House,100,Private room,11226,1,1,1,75,100
10877850,12/28/2013,"The Ladies Loft, the ""Midtown""bed",Brooklyn,Loft,90,Shared room,11206,1,1,16,47,94
4195861,11/19/2012,Sunny Brownstone Apartment,Brooklyn,Apartment,80,Entire home/apt,11238,2,1,3,95,80
24841573,12/14/2014,DREAM TRIBECA LOFT - 1 BEDROOM OPEN,Manhattan,Loft,,Private room,10013,1,1,0,150,
12025278,2/7/2014,Central Park North - West Harlem,Manhattan,Apartment,,Entire home/apt,10026,1,1,0,120,
17553736,7/2/2014,Spacious apt. 30 min to Manhattan.,Queens,Apartment,90,Private room,11379,1,1,44,55,94
8345378,8/23/2013,"Big, Bright 1BR w/ Private Entrance",Brooklyn,Apartment,100,Private room,11216,1,1,1,75,100
6929048,6/15/2013,"E. 65th St. Ap't,  brownstone, NYC",Manhattan,Apartment,,Private room,10065,1,1,0,125,
3355679,8/24/2012,Gorgeous West Village Hidden Gem,Manhattan,Apartment,95,Entire home/apt,10014,1,1,3,270,99
6327460,5/10/2013,Beautiful Artistic Studio + Den,Brooklyn,Apartment,100,Entire home/apt,11215,1,1,4,120,100
5341236,3/6/2013,"Cozy room, perfect Manhattan view",Queens,Apartment,,Private room,11101,1,1,0,73,
23334165,11/4/2014,Harlem brownstone near subway,Manhattan,House,95,Entire home/apt,10030,2,1,20,220,96
26076893,1/13/2015,Cozy little space,Bronx,Apartment,70,Private room,10456,1,1,10,35,71
24337549,11/30/2014,Cozy Private Room in 2BR,Manhattan,Apartment,90,Private room,10002,1,1,2,80,90
11810,3/30/2009,NYC Historic District Posh Studio,Queens,Apartment,,Private room,11372,1,1,0,150,
772862,7/3/2011,Huge Sunny Apt Hip/Family Area,Brooklyn,Apartment,100,Entire home/apt,11238,1,1,7,150,100
11557140,1/22/2014,"Semi-furn 1bdrm Apt. Fordham,Bronx",Bronx,Apartment,100,Entire home/apt,10458,1,1,1,95,100
40420180,8/3/2015,Huge full apartment close to all!,Queens,Apartment,,Entire home/apt,11435,1,1,0,80,
16264357,6/2/2014,Private room in 2B East Village!,Manhattan,Apartment,90,Private room,10009,1,1,34,85,93
34578795,5/30/2015,Sunny Room in Astoria NYC!,Queens,Apartment,100,Private room,11103,1,1,1,45,100
895399,7/30/2011,Artist Room in East Williamsburg!,Brooklyn,Apartment,100,Private room,11237,1,1,1,50,100
5164854,2/20/2013,Cozy room in NYC,Manhattan,Apartment,80,Private room,10030,1,1,5,45,80
13107990,3/13/2014,Whole Soho 1 Bedroom - very Zen!,Manhattan,Apartment,90,Entire home/apt,10014,1,1,39,220,90
6097290,4/25/2013,Quiet Best UES address ON SALE!,Manhattan,Apartment,100,Entire home/apt,10028,1,1,1,229,100
16925490,6/17/2014,Private Bedroom with private bath,Brooklyn,Apartment,100,Private room,11238,1,1,2,65,100
6186456,5/1/2013,Financial District 105/day $1750/mo,Manhattan,Apartment,90,Private room,10006,1,1,4,105,93
7880914,8/1/2013,1800sf Brooklyn Goddess Loft!,Brooklyn,Loft,95,Entire home/apt,11205,4,1,27,180,95
4467358,12/22/2012,LOVELY ROOM + PRIVATE BATHROOM! :),Brooklyn,Apartment,95,Private room,11222,1,1,6,69,97
19645976,8/7/2014,RAD Clubhouse/Diner/Loft- FULL Apt!,Brooklyn,Apartment,100,Entire home/apt,11211,2,1,6,220,100
20780082,8/31/2014,Wen Xin Hostel (50),Brooklyn,Apartment,65,Private room,11220,1,1,3,50,67
12727042,3/2/2014,sunny cozy one bedroom NY apt,Manhattan,Apartment,90,Entire home/apt,10021,1,1,20,160,92
22305520,10/8/2014,Perfect Times Square 1 bedroom,Manhattan,Apartment,95,Entire home/apt,10036,1,1,30,199,98
6836887,6/10/2013,Charming apartment in trendy LES!,Manhattan,Apartment,,Entire home/apt,10002,4,1,0,300,
16500110,6/7/2014,Cosy room with private bathroom-NYC,Manhattan,Apartment,90,Private room,10021,1,1,33,120,90
2132052,4/13/2012,Amazing Sunny Huge Greenpoint Room!,Brooklyn,Apartment,70,Private room,11222,2,1,4,65,70
1998442,3/24/2012,Large Furnished Room in 2 Bed Apt,Manhattan,Apartment,100,Shared room,10003,1,1,1,70,100
4349737,12/7/2012,Big Room in HUGE Park Slope Apt!,Brooklyn,Apartment,95,Private room,11217,1,1,2,119,96
2759797,6/27/2012,Large Factory Loft! Steps to Subway,Brooklyn,Apartment,95,Private room,11211,1,1,34,75,96
8523790,8/29/2013,Charm Cozy Time Square Duplex Aptm,Manhattan,Apartment,95,Entire home/apt,10019,2,1,39,330,96
67105,1/2/2010,Modern Brownstone living4,Brooklyn,Apartment,80,Entire home/apt,11233,5,1,25,200,83
5238263,2/26/2013,Private Rm w Futon Williamsburg NY,Brooklyn,Apartment,70,Private room,11211,1,1,18,65,72
23918852,11/19/2014,Two Bedrooms and Large Backyard,Brooklyn,Apartment,100,Entire home/apt,11205,2,1,2,100,100
1119001,9/6/2011,Sun-Soaked Apt. 25 Min To Manhattan,Brooklyn,Apartment,90,Entire home/apt,11216,2,1,3,125,93
1342380,10/27/2011,Lovely Studio - heart of Ft. Greene,Brooklyn,Apartment,90,Entire home/apt,11217,1,1,5,140,92
39053038,7/20/2015,Private Brownstone Apt in Brooklyn,Brooklyn,Apartment,100,Entire home/apt,11225,1,1,1,115,100
20868984,9/2/2014,Cozy 2 Bedroom Bushwick Retreat,Brooklyn,Apartment,85,Entire home/apt,11221,2,1,36,145,88
6291437,5/8/2013,Private Room in WILLIAMSBURG,Brooklyn,Apartment,90,Private room,11249,1,1,13,100,92
22118412,10/4/2014,Large BR 3 Blocks From Subway,Queens,Apartment,,Private room,11102,1,1,0,65,
11888010,2/3/2014,Historical Hamilton Heights Studio,Manhattan,Apartment,,Entire home/apt,10031,2,1,0,105,
13664880,3/29/2014,"Private, Bright Brooklyn Apartment",Brooklyn,Apartment,90,Entire home/apt,11237,1,1,4,50,90
11297009,1/14/2014,Cozy room on Upper West Side,Manhattan,Apartment,75,Private room,10038,1,1,9,99,78
38483415,7/14/2015,Amazing  Master Bedroom with Brick,Manhattan,Apartment,,Private room,10031,1,1,0,70,
13506708,3/24/2014,Spacious UES 1 BD Apt near the Park,Manhattan,Apartment,100,Entire home/apt,10075,2,1,6,200,100
1610991,1/15/2012,Spacious Room In Modern Style Loft,Brooklyn,Apartment,,Private room,11205,1,1,0,110,
520189,4/19/2011,Brooklyn Brownstone full floor apt.,Brooklyn,Apartment,90,Entire home/apt,11225,4,1,20,240,92
19261722,7/31/2014,2 BEDROOM  5min WALK TIMES SQUARE,Manhattan,Apartment,80,Entire home/apt,10019,3,1,15,220,81
1679409,1/31/2012,Center Of it All in NYC,Manhattan,Apartment,80,Entire home/apt,10013,2,1,90,200,84
961342,8/12/2011,Sunny room+Pvte office in huge loft,Brooklyn,Apartment,85,Private room,11206,1,1,8,70,89
41408521,8/13/2015,Brooklyn Backyard Near the Subway,Brooklyn,Apartment,,Private room,11238,1,1,0,60,
21083509,9/8/2014,Charming Studio in BK Heights,Brooklyn,Apartment,90,Entire home/apt,11201,1,1,17,150,93
1217923,9/27/2011,Live Affordable and Nice in NYC,Brooklyn,Apartment,90,Entire home/apt,11212,6,1,1,103,91
29321107,3/14/2015,Tribeca/FabViews/Doorman/,Manhattan,Apartment,,Entire home/apt,10013,2,1,0,500,
37668524,7/6/2015,"Luxury 2,200 sf Two Bedroom Loft",Manhattan,Apartment,100,Entire home/apt,10011,2,1,1,500,100
26813024,1/27/2015,Amazing Chelsea studio!,Manhattan,Apartment,,Entire home/apt,10011,1,1,0,225,
10001344,11/13/2013,Master Bedroom in 3 br Apartment,Brooklyn,Apartment,,Private room,11211,1,1,0,100,
22845286,10/22/2014,AFFORDABLE MANHATTAN Oh yes you can,Manhattan,Apartment,90,Private room,10001,1,1,16,88,93
3816629,10/9/2012,"Authentic & Hip, Real NYC Vibes",Manhattan,Apartment,90,Entire home/apt,10009,3,1,2,220,90
11818012,1/31/2014,Spacious Room in an Amazing Apt!,Brooklyn,Apartment,95,Private room,11238,1,1,6,75,97
21845215,9/27/2014,NYC Architect's visionary flat!,Manhattan,Apartment,80,Entire home/apt,10006,1,1,2,250,80
4524130,12/29/2012,carriage house apartment,Brooklyn,Apartment,90,Entire home/apt,11238,2,1,111,160,93
9905284,11/9/2013,Minutes from Central Park,Manhattan,Apartment,,Entire home/apt,10023,2,1,0,250,
3665362,9/24/2012,Beautiful 1 bedroom + sofa bed,Brooklyn,Apartment,100,Entire home/apt,11211,2,1,1,150,100
15999696,5/26/2014,JFK Airport/Room Rentals $49,Queens,House,85,Private room,11427,2,1,18,49,85
5040385,2/10/2013,South Street Seaport Studio Loft,Manhattan,Apartment,100,Entire home/apt,10038,1,1,2,200,100
250580,10/1/2010,Private Room in Williamsburg Loft,Brooklyn,Loft,95,Private room,11211,2,1,107,125,98
37726427,7/6/2015,2 bed home next to Central Park,Manhattan,Apartment,,Entire home/apt,10024,2,1,0,180,
1103465,9/2/2011,Brooklyn Brownstone Beautiful,Brooklyn,House,,Entire home/apt,11238,2,1,0,165,
2212783,4/24/2012,BIG 2 Bed/2 Bath in Prime Brooklyn!,Brooklyn,Apartment,90,Entire home/apt,11201,2,1,21,250,94
36710507,6/25/2015,near columbia university,Manhattan,Apartment,,Private room,10027,2,1,0,80,
15092025,5/4/2014,Cozy Room in Newly Renovated Apt.,Brooklyn,Apartment,,Private room,11237,1,1,0,110,
4025366,10/31/2012,Amazing Studio Center of NYC !,Manhattan,Apartment,80,Entire home/apt,10036,1,1,16,150,84
25045438,12/21/2014,private room in battery park,Manhattan,Apartment,50,Private room,10280,1,1,4,100,53
3504219,9/7/2012,"Room In   NYC Two Bedroom, Quiet!",Manhattan,Apartment,,Private room,10009,1,1,0,110,
39639169,7/26/2015,Classic 1BR Brownstone w/ Backyard,Brooklyn,Apartment,80,Entire home/apt,11233,2,1,1,100,80
22902988,10/23/2014,1 Br & Living Room (Full size bed ),Manhattan,Apartment,,Private room,10027,2,1,0,165,
8826175,9/14/2013,Awesome Harlem House 2 bdr 2 floors,Manhattan,House,90,Entire home/apt,10027,2,1,45,296,93
16924966,6/17/2014,Beautiful Private Bedroom,Brooklyn,Apartment,80,Private room,11238,1,1,2,125,80
7353135,7/8/2013,Private Room and Bath in New York!,Manhattan,Apartment,,Private room,10031,1,1,0,112,
2449021,5/23/2012,Private Room in Hip Williamsburg,Brooklyn,Apartment,95,Private room,11211,2,1,26,77,97
19755511,8/9/2014,"Cozy 1BD with 2 cats, sleeps 3",Manhattan,Apartment,100,Entire home/apt,10032,2,1,1,80,100
34178107,5/25/2015,Private 2BR with 2 Baths in UES,Manhattan,Apartment,,Entire home/apt,10128,2,1,0,250,
11765978,1/29/2014,Quiet Cozy West Village Studio!,Manhattan,Apartment,95,Entire home/apt,10014,1,1,12,160,98
6083464,4/25/2013,Walking Distance From Everything!,Manhattan,Apartment,100,Private room,10003,1,1,4,115,100
24411631,12/2/2014,BIG East Village Room Prime Locale,Manhattan,Apartment,,Private room,10003,1,1,0,145,
322442,12/19/2010,Family-friendly 2BD NYC apartment,Manhattan,Apartment,100,Entire home/apt,10033,2,1,2,150,100
24140532,11/25/2014,"Single room, City in 15! Great spot",Brooklyn,Apartment,95,Private room,11206,1,1,48,50,95
3615652,9/19/2012,Modern  bedroom in  2 bedroom Apt,Manhattan,Apartment,100,Private room,10002,1,1,5,120,100
464506,3/26/2011,Huge Private Room - tons of light,Manhattan,Apartment,90,Private room,10038,1,1,100,95,91
2034343,3/29/2012,Private Room In A Comfy 3BR Apt,Brooklyn,Apartment,,Private room,11213,1,1,0,85,
4883991,1/28/2013,Park Slope Calmness By The Park,Brooklyn,Apartment,,Private room,11215,1,1,0,85,
17156578,6/23/2014,Spacious CROWN HEIGHTS Oasis! 980sf,Brooklyn,Apartment,95,Entire home/apt,11238,2,1,25,215,99
2588427,6/9/2012,Historic NYC Landmark Townhouse,Manhattan,House,,Entire home/apt,10013,3,1,0,350,
519554,4/19/2011,"2BR/3beds, great Manhattan apt",Manhattan,Apartment,90,Entire home/apt,10002,3,1,27,190,93
24165426,11/25/2014,Cozy West Village Studio,Manhattan,Apartment,90,Entire home/apt,10014,2,1,29,180,92
7614595,7/20/2013,Available,Queens,Apartment,,Private room,11106,1,1,0,84,
16954768,6/18/2014,The Hideaway Upstairs,Manhattan,Apartment,85,Private room,10031,1,1,53,45,88
8363605,8/24/2013,Huge Lower East Side 1 bedroom,Manhattan,Apartment,,Entire home/apt,10002,1,1,0,122,
19390428,8/3/2014,Cozy Chelsea Carriage House Apt,Manhattan,Apartment,,Entire home/apt,10011,2,1,0,240,
136339,6/1/2010,Gorgeous Williamsburg Home,Brooklyn,Apartment,100,Entire home/apt,11249,1,1,4,150,100
11245025,1/12/2014,LES - Rent nightly or monthly,Manhattan,Apartment,,Private room,10002,1,1,0,75,
15936873,5/24/2014,Sun drenched Bushwick loft,Brooklyn,Apartment,100,Private room,11221,1,1,3,70,100
1902718,3/11/2012,Huge 2 Floor Apt - Sleeps up to 6!,Brooklyn,Apartment,,Entire home/apt,11237,3,1,0,150,
16402514,6/4/2014,Private house /Private bedroom,Brooklyn,House,,Private room,11236,1,1,0,75,
2591381,6/9/2012,Bright and tidy 1BR in East Village,Manhattan,Apartment,95,Entire home/apt,10009,2,1,37,155,96
4562182,1/2/2013,Beautiful West Village Studio,Manhattan,Apartment,100,Entire home/apt,10014,1,1,3,245,100
6704507,6/2/2013,Central Williamsburg-quiet 2 bed!,Brooklyn,Apartment,95,Entire home/apt,11211,2,1,5,165,95
23032458,10/27/2014,Sunny Room in Heart of Williamsburg,Brooklyn,Apartment,,Private room,11211,1,1,0,100,
42845262,8/29/2015,prime Bushwick location,Brooklyn,Apartment,,Entire home/apt,11221,1,1,0,125,
7992045,8/7/2013,Single man East Vill Manhat NYC 13,Manhattan,House,70,Private room,10009,1,1,20,55,71
16864728,6/16/2014,Private Room + Bath in Midtown,Manhattan,Apartment,90,Private room,10036,1,1,3,119,93
1525117,12/21/2011,"Kid Friendly, 2-3 BR, Brooklyn",Brooklyn,Apartment,80,Entire home/apt,11201,3,1,1,135,80
14142169,4/10/2014,BEAUTIFUL LOWER EAST SIDE APARTMENT,Manhattan,Apartment,100,Entire home/apt,10002,1,1,2,175,100
13583128,3/26/2014,Luxury 2 Bedroom in FiDi,Manhattan,Apartment,100,Entire home/apt,10005,2,1,2,233,100
20900568,9/3/2014,comfortable space with a terrace,Bronx,Apartment,95,Shared room,10467,1,1,13,50,95
8627814,9/4/2013,Sleek Bushwick Artist's Loft,Brooklyn,Apartment,,Entire home/apt,11237,2,1,0,100,
78742,2/7/2010,Beautiful apt 10 min to Wbrg!,Queens,Apartment,100,Entire home/apt,11385,2,1,3,110,100
356593,1/21/2011,Lovely 2BR 1Bath in Great Location!,Manhattan,Apartment,95,Entire home/apt,10029,2,1,6,140,96
6307282,5/9/2013,1BD Steps From Barclays Center,Brooklyn,Apartment,90,Entire home/apt,11217,2,1,2,150,90
338921,1/7/2011,Master Bedroom in Harlem Brownstone,Manhattan,Apartment,95,Private room,10035,1,1,16,200,96
17844434,7/8/2014,Cozy Apartment on the UES,Manhattan,Apartment,100,Entire home/apt,10128,2,1,2,175,100
1190978,9/21/2011,BIG sunny ROOM BY SUBWAY,Manhattan,Apartment,,Private room,10031,1,1,0,50,
32195844,4/29/2015,Upper East Side - Private Room,Manhattan,Apartment,100,Private room,10128,1,1,1,85,100
14437898,4/18/2014,Master Bedroom w/ en suite bathroom,Brooklyn,Apartment,95,Private room,11237,1,1,5,90,96
4701934,1/14/2013,"Family Friendly Loft: Brooklyn, NY",Brooklyn,Apartment,,Entire home/apt,11205,4,1,0,190,
